index,timestamp,width,height,frame_id,center,steering,throttle,brake,speed,long,alt,brake_input,gear_state,gear_cmd,throttle_input,ax,ay,az,Anamoly
,,,,,IMG/center_2016_12_01_13_44_41_628.jpg,0,0.9855326,0,30.18665,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_41_729.jpg,-0.547025374,0.9855326,0,30.18577,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_41_830.jpg,-0.0787459,0.9855326,0,30.18566,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_41_930.jpg,-0.0787459,0.9855326,0,30.18611,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_42_031.jpg,-0.729221213,0.9855326,0,30.18609,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_42_136.jpg,-0.09773462,0.9855326,0,30.18604,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_42_236.jpg,-0.09773462,0.9855326,0,30.18622,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_42_337.jpg,-0.08824026,0.9855326,0,30.18651,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_42_438.jpg,0,0.9855326,0,30.18641,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_42_538.jpg,0,0.9855326,0,30.18658,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_42_639.jpg,0,0.9855326,0,30.18665,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_42_739.jpg,0,0.9855326,0,30.18663,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_42_840.jpg,0,0.9855326,0,30.18665,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_42_941.jpg,0,0.9855326,0,30.18664,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_43_043.jpg,0.77197455,0.9855326,0,30.1866,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_43_143.jpg,-0.616951155,0.9855326,0,30.18665,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_43_245.jpg,0,0.9855326,0,30.18662,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_43_346.jpg,-0.612672588,0.9855326,0,30.18663,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_43_447.jpg,0,0.9855326,0,30.18665,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_43_549.jpg,-0.506919586,0.9855326,0,30.1867,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_43_650.jpg,0,0.9855326,0,30.18665,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_43_751.jpg,0,0.9855326,0,30.18665,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_43_852.jpg,0,0.9855326,0,30.18665,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_43_953.jpg,0,0.9855326,0,30.18666,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_44_053.jpg,0,0.9855326,0,30.1228,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_44_155.jpg,0.744869429,0.9855326,0,30.12598,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_44_255.jpg,0,0.9855326,0,30.18874,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_44_355.jpg,0,0.9855326,0,30.18684,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_44_457.jpg,0,0.9855326,0,30.18537,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_44_557.jpg,0.829617196,0.9855326,0,30.18589,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_44_658.jpg,0,0.9855326,0,30.1861,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_44_759.jpg,0,0.9855326,0,30.18618,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_44_860.jpg,0,0.9855326,0,30.18618,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_44_961.jpg,-0.647377925,0.9855326,0,30.18618,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_45_063.jpg,0,0.9855326,0,30.1862,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_45_164.jpg,0,0.9855326,0,30.1862,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_45_265.jpg,0,0.9855326,0,30.18619,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_45_368.jpg,0,0.9855326,0,30.18621,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_45_471.jpg,-0.488883762,0.9855326,0,30.18618,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_45_573.jpg,0,0.9855326,0,30.18619,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_45_673.jpg,0,0.9855326,0,30.1862,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_45_776.jpg,0.821873831,0.9855326,0,30.18621,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_45_878.jpg,0,0.9855326,0,30.18618,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_45_980.jpg,-0.02177976,0.9855326,0,30.18611,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_46_080.jpg,-0.107229,0.9855326,0,30.18378,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_46_180.jpg,-0.1167233,0.9855326,0,30.18473,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_46_281.jpg,0.502204378,0.9855326,0,30.1854,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_46_382.jpg,-0.1167233,0.9855326,0,30.18575,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_46_483.jpg,-0.746313063,0.9855326,0,30.18657,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_46_585.jpg,-0.822745277,0.9855326,0,30.18608,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_46_687.jpg,0,0.9855326,0,30.18633,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_46_790.jpg,0,0.9855326,0,30.18637,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_46_893.jpg,0,0.9855326,0,30.18636,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_46_993.jpg,0.01391724,0.9855326,0,30.18632,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_47_093.jpg,0.02348577,0.9855326,0,30.18629,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_47_195.jpg,0.01391724,0.9855326,0,30.18635,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_47_297.jpg,0.02348577,0.9855326,0,30.18627,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_47_399.jpg,0.0904655,0.9855326,0,30.18502,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_47_499.jpg,-0.801092801,0.9855326,0,30.18561,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_47_599.jpg,0.0904655,0.9855326,0,30.18586,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_47_700.jpg,0.643272792,0.9855326,0,30.18596,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_47_802.jpg,0.0617599,0.9855326,0,30.1864,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_47_902.jpg,0,0.9855326,0,30.18614,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_48_002.jpg,0.336468997,0.9855326,0,30.18622,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_48_103.jpg,0,0.9855326,0,30.18622,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_48_205.jpg,0,0.9855326,0,30.18623,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_48_305.jpg,0,0.9855326,0,30.18622,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_48_406.jpg,0,0.9855326,0,30.1862,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_48_508.jpg,0.227474587,0.9855326,0,30.1862,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_48_609.jpg,0.670473705,0.9855326,0,30.18621,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_48_709.jpg,0,0.9855326,0,30.18623,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_48_811.jpg,0,0.9855326,0,30.18621,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_48_911.jpg,0,0.9855326,0,30.1862,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_49_014.jpg,-0.05975719,0.9855326,0,30.18531,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_49_114.jpg,-0.107229,0.9855326,0,30.18422,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_49_215.jpg,0.484952431,0.9855326,0,30.18527,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_49_316.jpg,-0.107229,0.9855326,0,30.1857,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_49_418.jpg,-0.107229,0.9855326,0,30.18592,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_49_518.jpg,-0.0787459,0.9855326,0,30.18654,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_49_622.jpg,0,0.9855326,0,30.18614,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_49_722.jpg,0,0.9855326,0,30.18635,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_49_823.jpg,0,0.9855326,0,30.18638,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_49_923.jpg,0,0.9855326,0,30.18637,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_50_024.jpg,0.584054234,0.9855326,0,30.18638,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_50_126.jpg,0,0.9855326,0,30.1864,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_50_228.jpg,0.427188935,0.9855326,0,30.18638,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_50_332.jpg,0,0.9855326,0,30.18637,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_50_432.jpg,0.569045196,0.9855326,0,30.18637,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_50_533.jpg,-0.706981557,0.9855326,0,30.18638,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_50_635.jpg,0,0.9855326,0,30.1864,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_50_736.jpg,0,0.9855326,0,30.18638,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_50_838.jpg,0,0.9855326,0,30.18639,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_50_941.jpg,0,0.9855326,0,30.18637,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_51_042.jpg,0,0.9855326,0,30.18639,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_51_152.jpg,0,0.9855326,0,30.18638,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_51_254.jpg,0,0.9855326,0,30.18638,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_51_357.jpg,0,0.9855326,0,30.18637,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_51_459.jpg,0.308644414,0.9855326,0,30.18639,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_51_560.jpg,0,0.9855326,0,30.18637,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_51_661.jpg,0,0.9855326,0,30.1864,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_51_763.jpg,-0.84766665,0.9855326,0,30.18638,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_51_865.jpg,0,0.9855326,0,30.18638,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_51_967.jpg,0,0.9855326,0,30.18638,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_52_071.jpg,0,0.9855326,0,30.1864,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_52_171.jpg,-0.6762582,0.9855326,0,30.06391,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_52_276.jpg,-0.455637509,0.9855326,0,30.25048,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_52_378.jpg,0,0.9855326,0,30.0677,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_52_482.jpg,0,0.9855326,0,30.28564,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_52_586.jpg,0,0.9855326,0,30.18436,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_52_688.jpg,0,0.9855326,0,30.18693,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_52_788.jpg,0,0.9855326,0,30.18697,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_52_890.jpg,0,0.9855326,0,30.18678,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_52_991.jpg,0,0.9855326,0,30.18683,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_53_093.jpg,0,0.9855326,0,30.18671,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_53_196.jpg,0,0.9855326,0,30.18673,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_53_297.jpg,0,0.9855326,0,30.18671,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_53_400.jpg,0,0.9855326,0,30.18639,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_53_502.jpg,-0.746263874,0.9855326,0,30.18669,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_53_604.jpg,0,0.9855326,0,30.18661,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_53_704.jpg,0,0.9855326,0,30.18652,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_53_806.jpg,0,0.9855326,0,30.18663,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_53_909.jpg,0.576485874,0.9855326,0,30.18664,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_54_010.jpg,0,0.9855326,0,30.18654,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_54_112.jpg,0.299925772,0.9855326,0,30.18547,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_54_214.jpg,-0.08824026,0.9855326,0,30.18548,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_54_316.jpg,-0.08824026,0.9855326,0,30.18597,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_54_419.jpg,-0.09773462,0.9855326,0,30.18611,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_54_521.jpg,-0.08824026,0.9855326,0,30.18651,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_54_624.jpg,-0.0787459,0.9855326,0,30.18649,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_54_727.jpg,-0.0787459,0.9855326,0,30.18656,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_54_828.jpg,-0.0787459,0.9855326,0,30.18648,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_54_931.jpg,-0.960393808,0.9855326,0,30.18648,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_55_031.jpg,-0.08824026,0.9855326,0,30.18629,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_55_133.jpg,0.664534498,0.9855326,0,30.18542,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_55_235.jpg,-0.1547008,0.9855326,0,30.1845,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_55_336.jpg,-0.1831838,0.9855326,0,30.1839,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_55_436.jpg,-0.1831838,0.9855326,0,30.18496,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_55_538.jpg,-0.552250525,0.9855326,0,30.18544,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_55_640.jpg,-0.1831838,0.9855326,0,30.18565,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_55_740.jpg,-0.1641951,0.9855326,0,30.18642,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_55_840.jpg,-0.1641951,0.9855326,0,30.18623,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_55_944.jpg,0.455628254,0.9855326,0,30.18615,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_56_046.jpg,-0.1641951,0.9855326,0,30.1861,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_56_146.jpg,-0.403404661,0.9855326,0,30.18609,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_56_247.jpg,-0.1641951,0.9855326,0,30.18606,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_56_349.jpg,-0.1641951,0.9855326,0,30.18666,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_56_451.jpg,0.264637576,0.9855326,0,30.18605,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_56_553.jpg,-0.1641951,0.9855326,0,30.18635,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_56_655.jpg,-0.1641951,0.9855326,0,30.18522,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_56_757.jpg,-0.895514519,0.9855326,0,30.18564,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_56_859.jpg,-0.1641951,0.9855326,0,30.18553,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_56_962.jpg,-0.1641951,0.9855326,0,30.1861,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_57_062.jpg,-0.767572312,0.9855326,0,30.18621,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_57_170.jpg,-0.1641951,0.9855326,0,30.18572,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_57_272.jpg,-0.1641951,0.9855326,0,30.18456,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_57_375.jpg,-0.1736895,0.9855326,0,30.18589,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_57_475.jpg,-1.034101263,0.9855326,0,30.18529,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_57_578.jpg,-0.2306556,0.9855326,0,30.18238,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_57_680.jpg,0.451556997,0.9855326,0,30.18279,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_57_783.jpg,-0.729356661,0.9855326,0,30.18089,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_57_885.jpg,-0.84282815,0.9855326,0,30.18415,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_57_985.jpg,-0.2781274,0.9855326,0,30.18413,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_58_088.jpg,-0.2781274,0.9855326,0,30.18471,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_58_191.jpg,-0.891273306,0.9855326,0,30.18466,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_58_292.jpg,-0.2781274,0.9855326,0,30.18326,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_58_394.jpg,-1.023192242,0.9855326,0,30.1844,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_58_498.jpg,-1.025683804,0.9855326,0,30.18463,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_58_602.jpg,-0.2781274,0.9855326,0,30.18482,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_58_702.jpg,-0.2781274,0.9855326,0,30.18494,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_58_805.jpg,-0.476794623,0.9855326,0,30.1843,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_58_906.jpg,0,0.9855326,0,30.18544,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_59_010.jpg,0.04262284,0.9855326,0,30.18513,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_59_113.jpg,0.04262284,0.9855326,0,30.18483,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_59_216.jpg,0.04262284,0.9855326,0,30.1863,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_59_317.jpg,0.82113246,0.9855326,0,30.18603,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_59_420.jpg,0.0904655,0.9855326,0,30.18588,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_59_522.jpg,-0.541804875,0.9855326,0,30.18678,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_59_625.jpg,0.0904655,0.9855326,0,30.18659,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_59_725.jpg,-0.689971704,0.9855326,0,30.18692,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_59_829.jpg,0,0.9855326,0,30.18702,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_59_931.jpg,-0.235575775,0.9855326,0,30.18677,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_45_00_031.jpg,0.285178423,0.9855326,0,30.18792,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_45_00_134.jpg,-0.05975719,0.9855326,0,30.18536,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_00_236.jpg,-0.595086797,0.9855326,0,30.18563,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_45_00_339.jpg,-0.936530163,0.9855326,0,30.18347,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_45_00_439.jpg,0.072492955,0.9855326,0,30.18503,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_45_00_539.jpg,-0.1452064,0.9855326,0,30.18557,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_00_640.jpg,-0.1452064,0.9855326,0,30.18594,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_00_743.jpg,-0.45350624,0.9855326,0,30.18606,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_45_00_846.jpg,-0.365583075,0.9855326,0,30.18611,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_45_00_946.jpg,-0.1452064,0.9855326,0,30.18615,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_01_046.jpg,-0.35771916,0.9855326,0,30.18615,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_45_01_149.jpg,-0.1452064,0.9855326,0,30.18616,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_01_251.jpg,-0.1452064,0.9855326,0,30.18609,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_01_355.jpg,-0.1452064,0.9855326,0,30.18619,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_01_456.jpg,0.578927496,0.9855326,0,30.18648,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_45_01_556.jpg,0,0.9855326,0,30.18612,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_01_657.jpg,0,0.9855326,0,30.1866,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_01_758.jpg,0,0.9855326,0,30.18654,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_01_860.jpg,0,0.9855326,0,30.18663,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_01_961.jpg,0.473353515,0.9855326,0,30.1866,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_45_02_062.jpg,0.530419439,0.9855326,0,30.18666,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_45_02_163.jpg,0.1765823,0.9855326,0,30.17889,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_02_265.jpg,0.1957194,0.9855326,0,30.18155,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_02_367.jpg,0.1957194,0.9855326,0,30.18392,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_02_469.jpg,0.849247395,0.9855326,0,30.18589,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_45_02_570.jpg,0.619147376,0.9855326,0,30.18647,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_45_02_673.jpg,0,0.9855326,0,30.18662,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_02_775.jpg,0,0.9855326,0,30.18663,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_02_875.jpg,0,0.9855326,0,30.18665,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_02_977.jpg,0,0.9855326,0,30.18665,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_03_078.jpg,-0.233321296,0.9855326,0,30.18664,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_45_03_178.jpg,0,0.9855326,0,30.18666,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_03_281.jpg,0.777222978,0.9855326,0,30.18666,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_45_03_381.jpg,0,0.9855326,0,30.18664,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_03_482.jpg,0,0.9855326,0,30.18665,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_03_582.jpg,0,0.9855326,0,30.18666,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_03_684.jpg,-0.418776959,0.9855326,0,30.18665,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_45_03_786.jpg,-0.605347112,0.9855326,0,30.18664,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_45_03_886.jpg,-0.860360155,0.9855326,0,30.18663,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_45_03_987.jpg,-0.793453081,0.9855326,0,30.18663,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_45_04_087.jpg,0,0.9855326,0,30.18663,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_04_188.jpg,0,0.9855326,0,30.18665,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_04_289.jpg,0,0.9855326,0,30.18665,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_04_390.jpg,0,0.9855326,0,30.18663,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_04_491.jpg,0,0.9855326,0,30.18661,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_04_591.jpg,0,0.9855326,0,30.18641,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_04_694.jpg,-0.435663578,0.9855326,0,30.18655,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_45_04_794.jpg,0,0.9855326,0,30.18645,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_04_896.jpg,0,0.9855326,0,30.18597,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_04_998.jpg,0,0.9855326,0,30.18672,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_05_100.jpg,-0.844198953,0.9855326,0,30.1866,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_45_05_201.jpg,-0.870770532,0.9855326,0,30.18687,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_45_05_303.jpg,0,0.9855326,0,30.18678,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_05_405.jpg,0,0.9855326,0,30.18681,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_45_05_506.jpg,-0.659637282,0.9855326,0,30.18483,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_45_05_608.jpg,0.1478767,0.9855326,0,30.18374,,,,,,,,,,0
