time,time1,width,height,frame_id,filename,angle_convert,angle_smooth,angle_smooth_convert,brake_input,gear_cmd,curv1,curv1_l/r_qin,curv1_l/r_qin_atan,,curv6,curv6_l/r_qin,curv6_l/r_qin_atan,angle
,,,,,image/10561.jpg,-0.071964424,,,,,-0.000581941,-0.158171667,-0.15687206,,-0.000484694,-0.13173993,-0.130985636,-0.071964424
,,,,,image/10562.jpg,-0.056213392,,,,,-0.000484694,-0.13173993,-0.130985636,,-0.000346375,-0.094144604,-0.093867933,-0.056213392
,,,,,image/10563.jpg,-0.05681486,,,,,-0.000346375,-0.094144604,-0.093867933,,-0.000493702,-0.134188336,-0.133391506,-0.05681486
,,,,,image/10564.jpg,-0.074181027,,,,,-0.000493702,-0.134188336,-0.133391506,,-0.000606331,-0.164800708,-0.163332603,-0.074181027
,,,,,image/10565.jpg,-0.073353,,,,,-0.000606331,-0.164800708,-0.163332603,,-0.000481303,-0.130818072,-0.130079396,-0.073353
,,,,,image/10566.jpg,-0.056699495,,,,,-0.000481303,-0.130818072,-0.130079396,,-0.000356958,-0.097021302,-0.096718585,-0.056699495
,,,,,image/10567.jpg,-0.049972206,,,,,-0.000356958,-0.097021302,-0.096718585,,-0.000380934,-0.103537855,-0.103170238,-0.049972206
,,,,,image/10568.jpg,-0.062935877,,,,,-0.000380934,-0.103537855,-0.103170238,,-0.000550685,-0.149676213,-0.148573271,-0.062935877
,,,,,image/10569.jpg,-0.075159129,,,,,-0.000550685,-0.149676213,-0.148573271,,-0.00056382,-0.153246252,-0.152063245,-0.075159129
,,,,,image/10570.jpg,-0.061988806,,,,,-0.00056382,-0.153246252,-0.152063245,,-0.000353889,-0.096186981,-0.095891979,-0.061988806
,,,,,image/10571.jpg,-0.045703361,,,,,-0.000353889,-0.096186981,-0.095891979,,-0.000320607,-0.087141034,-0.086921464,-0.045703361
,,,,,image/10572.jpg,-0.044407965,,,,,-0.000320607,-0.087141034,-0.086921464,,-0.000334658,-0.090960016,-0.090710395,-0.044407965
,,,,,image/10573.jpg,-0.049164859,,,,,-0.000334658,-0.090960016,-0.090710395,,-0.00039127,-0.106347262,-0.105949041,-0.049164859
,,,,,image/10574.jpg,-0.051598932,,,,,-0.00039127,-0.106347262,-0.105949041,,-0.000370809,-0.100785876,-0.100446687,-0.051598932
,,,,,image/10575.jpg,-0.061656343,,,,,-0.000370809,-0.100785876,-0.100446687,,-0.000541681,-0.147228854,-0.146178685,-0.061656343
,,,,,image/10576.jpg,-0.073692617,,,,,-0.000541681,-0.147228854,-0.146178685,,-0.000550755,-0.14969514,-0.148591782,-0.073692617
,,,,,image/10577.jpg,-0.068751607,,,,,-0.000550755,-0.14969514,-0.148591782,,-0.000467595,-0.127092373,-0.126414644,-0.068751607
,,,,,image/10578.jpg,-0.05437142,,,,,-0.000467595,-0.127092373,-0.126414644,,-0.000335996,-0.091323652,-0.091071034,-0.05437142
,,,,,image/10579.jpg,-0.043149221,,,,,-0.000335996,-0.091323652,-0.091071034,,-0.000300614,-0.08170695,-0.081525849,-0.043149221
,,,,,image/10580.jpg,-0.038825139,,,,,-0.000300614,-0.08170695,-0.081525849,,-0.000271924,-0.073908845,-0.073774709,-0.038825139
,,,,,image/10581.jpg,-0.034807735,,,,,-0.000271924,-0.073908845,-0.073774709,,-0.00024117,-0.065549875,-0.065456231,-0.034807735
,,,,,image/10582.jpg,-0.036097785,,,,,-0.00024117,-0.065549875,-0.065456231,,-0.00029102,-0.07909926,-0.07893491,-0.036097785
,,,,,image/10583.jpg,-0.040409801,,,,,-0.00029102,-0.07909926,-0.07893491,,-0.000304979,-0.082893378,-0.082704294,-0.040409801
,,,,,image/10584.jpg,-0.037089587,,,,,-0.000304979,-0.082893378,-0.082704294,,-0.0002419,-0.065748547,-0.065654052,-0.037089587
,,,,,image/10585.jpg,-0.025221196,,,,,-0.0002419,-0.065748547,-0.065654052,,-0.000129674,-0.035245317,-0.035230734,-0.025221196
,,,,,image/10586.jpg,-0.020673054,,,,,-0.000129674,-0.035245317,-0.035230734,,-0.00017475,-0.047497151,-0.047461481,-0.020673054
,,,,,image/10587.jpg,-0.010583115,,,,,-0.00017475,-0.047497151,-0.047461481,,1.89E-05,0.005129068,0.005129023,-0.010583115
,,,,,image/10588.jpg,0.007143882,,,,,1.89E-05,0.005129068,0.005129023,,8.63E-05,0.023450801,0.023446504,0.007143882
,,,,,image/10589.jpg,0.025604373,,,,,8.63E-05,0.023450801,0.023446504,,0.000291154,0.079135565,0.07897099,0.025604373
,,,,,image/10590.jpg,0.049319505,,,,,0.000291154,0.079135565,0.07897099,,0.000437315,0.118862101,0.118307029,0.049319505
,,,,,image/10591.jpg,0.055720676,,,,,0.000437315,0.118862101,0.118307029,,0.000386161,0.104958566,0.104575675,0.055720676
,,,,,image/10592.jpg,0.056658072,,,,,0.000386161,0.104958566,0.104575675,,0.000451311,0.122666373,0.122056613,0.056658072
,,,,,image/10593.jpg,0.058604325,,,,,0.000451311,0.122666373,0.122056613,,0.000415143,0.112835935,0.112360686,0.058604325
,,,,,image/10594.jpg,0.072062299,,,,,0.000415143,0.112835935,0.112360686,,0.000653882,0.177725047,0.175888509,0.072062299
,,,,,image/10595.jpg,0.099668338,,,,,0.000653882,0.177725047,0.175888509,,0.0008335,0.226545352,0.222784843,0.099668338
,,,,,image/10596.jpg,0.104663716,,,,,0.0008335,0.226545352,0.222784843,,0.00073,0.198413921,0.19587002,0.104663716
,,,,,image/10597.jpg,0.102372481,,,,,0.00073,0.198413921,0.19587002,,0.000798123,0.21692974,0.213619905,0.102372481
,,,,,image/10598.jpg,0.118553433,,,,,0.000798123,0.21692974,0.213619905,,0.00098108,0.266657491,0.260593826,0.118553433
,,,,,image/10599.jpg,0.12852761,,,,,0.00098108,0.266657491,0.260593826,,0.000953242,0.259091201,0.253516616,0.12852761
,,,,,image/10600.jpg,0.120272078,,,,,0.000953242,0.259091201,0.253516616,,0.000852036,0.231583382,0.227571696,0.120272078
,,,,,image/10601.jpg,0.119479852,,,,,0.000852036,0.231583382,0.227571696,,0.000940811,0.255712336,0.250347711,0.119479852
,,,,,image/10602.jpg,0.123216176,,,,,0.000940811,0.255712336,0.250347711,,0.000910177,0.247386079,0.242516993,0.123216176
,,,,,image/10603.jpg,0.117931027,,,,,0.000910177,0.247386079,0.242516993,,0.000858378,0.233307163,0.229207114,0.117931027
,,,,,image/10604.jpg,0.100973939,,,,,0.000858378,0.233307163,0.229207114,,0.000649329,0.176487544,0.174688643,0.100973939
,,,,,image/10605.jpg,0.095863018,,,,,0.000649329,0.176487544,0.174688643,,0.000779434,0.211850035,0.208763428,0.095863018
,,,,,image/10606.jpg,0.116051385,,,,,0.000779434,0.211850035,0.208763428,,0.000960806,0.26114698,0.255442112,0.116051385
,,,,,image/10607.jpg,0.126149412,,,,,0.000960806,0.26114698,0.255442112,,0.000936139,0.254442593,0.249155537,0.126149412
,,,,,image/10608.jpg,0.11629491,,,,,0.000936139,0.254442593,0.249155537,,0.000807389,0.219448395,0.216024105,0.11629491
,,,,,image/10609.jpg,0.099619434,,,,,0.000807389,0.219448395,0.216024105,,0.000678828,0.184505546,0.182453633,0.099619434
,,,,,image/10610.jpg,0.087959766,,,,,0.000678828,0.184505546,0.182453633,,0.000629228,0.171024213,0.169385433,0.087959766
,,,,,image/10611.jpg,0.086447556,,,,,0.000629228,0.171024213,0.169385433,,0.000655841,0.178257684,0.176404791,0.086447556
,,,,,image/10612.jpg,0.08192926,,,,,0.000655841,0.178257684,0.176404791,,0.000560992,0.152477709,0.15131225,0.08192926
,,,,,image/10613.jpg,0.078946409,,,,,0.000560992,0.152477709,0.15131225,,0.000610643,0.165972697,0.164473387,0.078946409
,,,,,image/10614.jpg,0.079369811,,,,,0.000610643,0.165972697,0.164473387,,0.00056737,0.15421114,0.153005856,0.079369811
,,,,,image/10615.jpg,0.06742888,,,,,0.00056737,0.15421114,0.153005856,,0.000431356,0.117242473,0.116709663,0.06742888
,,,,,image/10616.jpg,0.054302542,,,,,0.000431356,0.117242473,0.116709663,,0.000371009,0.100840239,0.100500503,0.054302542
,,,,,image/10617.jpg,0.043535289,,,,,0.000371009,0.100840239,0.100500503,,0.000271428,0.073774058,0.073640652,0.043535289
,,,,,image/10618.jpg,0.038530932,,,,,0.000271428,0.073774058,0.073640652,,0.000296752,0.080657303,0.080483074,0.038530932
,,,,,image/10619.jpg,0.043863065,,,,,0.000296752,0.080657303,0.080483074,,0.000350463,0.095255733,0.094969186,0.043863065
,,,,,image/10620.jpg,0.042043498,,,,,0.000350463,0.095255733,0.094969186,,0.000269816,0.073335853,0.073204806,0.042043498
,,,,,image/10621.jpg,0.041245386,,,,,0.000269816,0.073335853,0.073204806,,0.000338614,0.092035285,0.091776737,0.041245386
,,,,,image/10622.jpg,0.044625231,,,,,0.000338614,0.092035285,0.091776737,,0.000319876,0.086942265,0.086724189,0.044625231
,,,,,image/10623.jpg,0.040586738,,,,,0.000319876,0.086942265,0.086724189,,0.000278761,0.075767251,0.075622764,0.040586738
,,,,,image/10624.jpg,0.034419719,,,,,0.000278761,0.075767251,0.075622764,,0.000228609,0.062135893,0.062056112,0.034419719
,,,,,image/10625.jpg,0.035593513,,,,,0.000228609,0.062135893,0.062056112,,0.000296141,0.080491098,0.080317942,0.035593513
,,,,,image/10626.jpg,0.033924067,,,,,0.000296141,0.080491098,0.080317942,,0.000203955,0.055435006,0.055378326,0.033924067
,,,,,image/10627.jpg,0.030378514,,,,,0.000203955,0.055435006,0.055378326,,0.00024368,0.066232322,0.066135729,0.030378514
,,,,,image/10628.jpg,0.038425316,,,,,0.00024368,0.066232322,0.066135729,,0.000322995,0.087790032,0.087565534,0.038425316
,,,,,image/10629.jpg,0.033200441,,,,,0.000322995,0.087790032,0.087565534,,0.000166546,0.045267112,0.04523623,0.033200441
,,,,,image/10630.jpg,0.022170199,,,,,0.000166546,0.045267112,0.04523623,,0.000159941,0.043471918,0.043444565,0.022170199
,,,,,image/10631.jpg,0.02757778,,,,,0.000159941,0.043471918,0.043444565,,0.000246381,0.066966391,0.066866556,0.02757778
,,,,,image/10632.jpg,0.019207512,,,,,0.000246381,0.066966391,0.066866556,,3.67E-05,0.009963821,0.009963492,0.019207512
,,,,,image/10633.jpg,0.015313833,,,,,3.67E-05,0.009963821,0.009963492,,0.000188877,0.051336868,0.051291841,0.015313833
,,,,,image/10634.jpg,0.016308298,,,,,0.000188877,0.051336868,0.051291841,,5.13E-05,0.013942254,0.013941351,0.016308298
,,,,,image/10635.jpg,0.022871874,,,,,5.13E-05,0.013942254,0.013941351,,0.000285879,0.077701957,0.077546143,0.022871874
,,,,,image/10636.jpg,0.021709498,,,,,0.000285879,0.077701957,0.077546143,,3.42E-05,0.009292115,0.009291847,0.021709498
,,,,,image/10637.jpg,-0.011642144,,,,,3.42E-05,0.009292115,0.009291847,,-0.000205734,-0.055918599,-0.055860425,-0.011642144
,,,,,image/10638.jpg,-0.006934943,,,,,-0.000205734,-0.055918599,-0.055860425,,0.000103488,0.028128068,0.028120654,-0.006934943
,,,,,image/10639.jpg,0.024332597,,,,,0.000103488,0.028128068,0.028120654,,0.000255042,0.069320451,0.069209734,0.024332597
,,,,,image/10640.jpg,0.025365373,,,,,0.000255042,0.069320451,0.069209734,,0.000118701,0.032262946,0.032251758,0.025365373
,,,,,image/10641.jpg,0.022116775,,,,,0.000118701,0.032262946,0.032251758,,0.000207044,0.056274633,0.056215342,0.022116775
,,,,,image/10642.jpg,0.030150483,,,,,0.000207044,0.056274633,0.056215342,,0.000237217,0.064475712,0.06438659,0.030150483
,,,,,image/10643.jpg,0.037727643,,,,,0.000237217,0.064475712,0.06438659,,0.000319134,0.086740547,0.086523981,0.037727643
,,,,,image/10644.jpg,0.02591583,,,,,0.000319134,0.086740547,0.086523981,,6.31E-05,0.017141016,0.017139338,0.02591583
,,,,,image/10645.jpg,-0.004000633,,,,,6.31E-05,0.017141016,0.017139338,,-0.000121979,-0.03315401,-0.03314187,-0.004000633
,,,,,image/10646.jpg,-0.01041539,,,,,-0.000121979,-0.03315401,-0.03314187,,-3.13E-05,-0.008519894,-0.008519688,-0.01041539
,,,,,image/10647.jpg,-0.001005703,,,,,-3.13E-05,-0.008519894,-0.008519688,,1.65E-05,0.004496904,0.004496874,-0.001005703
,,,,,image/10648.jpg,0.016548988,,,,,1.65E-05,0.004496904,0.004496874,,0.00022729,0.061777487,0.061699076,0.016548988
,,,,,image/10649.jpg,0.028071634,,,,,0.00022729,0.061777487,0.061699076,,0.000186279,0.050630655,0.050587458,0.028071634
,,,,,image/10650.jpg,0.03363849,,,,,0.000186279,0.050630655,0.050587458,,0.000309656,0.084164392,0.083966503,0.03363849
,,,,,image/10651.jpg,0.052447943,,,,,0.000309656,0.084164392,0.083966503,,0.000465392,0.126493524,0.12582527,0.052447943
,,,,,image/10652.jpg,0.048507412,,,,,0.000465392,0.126493524,0.12582527,,0.000251326,0.068310333,0.068204378,0.048507412
,,,,,image/10653.jpg,0.031717817,,,,,0.000251326,0.068310333,0.068204378,,0.000216094,0.058734289,0.05866689,0.031717817
,,,,,image/10654.jpg,0.041713808,,,,,0.000216094,0.058734289,0.05866689,,0.000399604,0.108612433,0.108188343,0.041713808
,,,,,image/10655.jpg,0.065329674,,,,,0.000399604,0.108612433,0.108188343,,0.000567839,0.154338599,0.153130351,0.065329674
,,,,,image/10656.jpg,0.066755355,,,,,0.000567839,0.154338599,0.153130351,,0.000420846,0.114386069,0.113891067,0.066755355
,,,,,image/10657.jpg,0.046873405,,,,,0.000420846,0.114386069,0.113891067,,0.000271287,0.073735751,0.073602553,0.046873405
,,,,,image/10658.jpg,0.032883601,,,,,0.000271287,0.073735751,0.073602553,,0.00021338,0.057996747,0.057931852,0.032883601
,,,,,image/10659.jpg,0.035681708,,,,,0.00021338,0.057996747,0.057931852,,0.000312726,0.084998795,0.084794978,0.035681708
,,,,,image/10660.jpg,0.044287632,,,,,0.000312726,0.084998795,0.084794978,,0.000340762,0.092619033,0.09235555,0.044287632
,,,,,image/10661.jpg,0.029634028,,,,,0.000340762,0.092619033,0.09235555,,9.63E-05,0.026186543,0.02618056,0.029634028
,,,,,image/10662.jpg,0.002865379,,,,,9.63E-05,0.026186543,0.02618056,,-5.42E-05,-0.014720107,-0.014719044,0.002865379
,,,,,image/10663.jpg,-0.012063199,,,,,-5.42E-05,-0.014720107,-0.014719044,,-0.000123423,-0.033546327,-0.033533751,-0.012063199
,,,,,image/10664.jpg,-0.021444748,,,,,-0.000123423,-0.033546327,-0.033533751,,-0.000192395,-0.052292828,-0.052245241,-0.021444748
,,,,,image/10665.jpg,-0.032140768,,,,,-0.000192395,-0.052292828,-0.052245241,,-0.000281333,-0.076466345,-0.07631783,-0.032140768
,,,,,image/10666.jpg,-0.031562752,,,,,-0.000281333,-0.076466345,-0.07631783,,-0.000183866,-0.049974719,-0.049933178,-0.031562752
,,,,,image/10667.jpg,-0.001724388,,,,,-0.000183866,-0.049974719,-0.049933178,,0.000158433,0.043062213,0.043035625,-0.001724388
,,,,,image/10668.jpg,0.021367788,,,,,0.000158433,0.043062213,0.043035625,,0.000156222,0.042461018,0.042435527,0.021367788
,,,,,image/10669.jpg,-0.000978496,,,,,0.000156222,0.042461018,0.042435527,,-0.00017065,-0.04638273,-0.046349511,-0.000978496
,,,,,image/10670.jpg,-0.005634072,,,,,-0.00017065,-0.04638273,-0.046349511,,8.76E-05,0.023817727,0.023813225,-0.005634072
,,,,,image/10671.jpg,0.012176035,,,,,8.76E-05,0.023817727,0.023813225,,9.16E-05,0.024896055,0.024890913,0.012176035
,,,,,image/10672.jpg,0.007611298,,,,,9.16E-05,0.024896055,0.024890913,,2.04E-05,0.005554336,0.005554279,0.007611298
,,,,,image/10673.jpg,-0.005498444,,,,,2.04E-05,0.005554336,0.005554279,,-0.00010138,-0.027555026,-0.027548056,-0.005498444
,,,,,image/10674.jpg,9.92E-05,,,,,-0.00010138,-0.027555026,-0.027548056,,0.000102841,0.027952187,0.027944911,9.92E-05
,,,,,image/10675.jpg,0.013864169,,,,,0.000102841,0.027952187,0.027944911,,0.000101246,0.02751871,0.027511767,0.013864169
,,,,,image/10676.jpg,0.016460646,,,,,0.000101246,0.02751871,0.027511767,,0.000141095,0.038349602,0.038330818,0.016460646
,,,,,image/10677.jpg,0.02188262,,,,,0.000141095,0.038349602,0.038330818,,0.00018116,0.049239398,0.049199662,0.02188262
,,,,,image/10678.jpg,0.028323363,,,,,0.00018116,0.049239398,0.049199662,,0.000236136,0.064181699,0.064093789,0.028323363
,,,,,image/10679.jpg,0.028531025,,,,,0.000236136,0.064181699,0.064093789,,0.000184224,0.050072097,0.050030313,0.028531025
,,,,,image/10680.jpg,0.024987589,,,,,0.000184224,0.050072097,0.050030313,,0.000183817,0.049961552,0.049920044,0.024987589
,,,,,image/10681.jpg,0.000575895,,,,,0.000183817,0.049961552,0.049920044,,-0.000175322,-0.047652485,-0.047616465,0.000575895
,,,,,image/10682.jpg,0.016634136,,,,,-0.000175322,-0.047652485,-0.047616465,,0.000421823,0.114651447,0.11415301,0.016634136
,,,,,image/10683.jpg,0.070121628,,,,,0.000421823,0.114651447,0.11415301,,0.000617677,0.167884644,0.166333502,0.070121628
,,,,,image/10684.jpg,0.05065676,,,,,0.000617677,0.167884644,0.166333502,,0.000133589,0.036309483,0.036293539,0.05065676
,,,,,image/10685.jpg,0.012833536,,,,,0.000133589,0.036309483,0.036293539,,5.53E-05,0.01504174,0.015040606,0.012833536
,,,,,image/10686.jpg,-0.000277429,,,,,5.53E-05,0.01504174,0.015040606,,-5.94E-05,-0.016151728,-0.016150324,-0.000277429
,,,,,image/10687.jpg,-0.007136654,,,,,-5.94E-05,-0.016151728,-0.016150324,,-4.56E-05,-0.012396928,-0.012396293,-0.007136654
,,,,,image/10688.jpg,-0.005425252,,,,,-4.56E-05,-0.012396928,-0.012396293,,-3.42E-05,-0.009304985,-0.009304717,-0.005425252
,,,,,image/10689.jpg,-0.020849613,,,,,-3.42E-05,-0.009304985,-0.009304717,,-0.000273104,-0.074229622,-0.074093735,-0.020849613
,,,,,image/10690.jpg,-0.036868465,,,,,-0.000273104,-0.074229622,-0.074093735,,-0.000270464,-0.073512119,-0.073380126,-0.036868465
,,,,,image/10691.jpg,-0.022960114,,,,,-0.000270464,-0.073512119,-0.073380126,,-6.79E-05,-0.018462428,-0.01846033,-0.022960114
,,,,,image/10692.jpg,-0.01658406,,,,,-6.79E-05,-0.018462428,-0.01846033,,-0.000176279,-0.047912523,-0.047875911,-0.01658406
,,,,,image/10693.jpg,-0.03533297,,,,,-0.000176279,-0.047912523,-0.047875911,,-0.000344845,-0.093729007,-0.093455971,-0.03533297
,,,,,image/10694.jpg,-0.046921162,,,,,-0.000344845,-0.093729007,-0.093455971,,-0.000347714,-0.09450856,-0.094228679,-0.046921162
,,,,,image/10695.jpg,-0.037568669,,,,,-0.000347714,-0.09450856,-0.094228679,,-0.000206419,-0.056104755,-0.056045998,-0.037568669
,,,,,image/10696.jpg,-0.019290814,,,,,-0.000206419,-0.056104755,-0.056045998,,-7.77E-05,-0.021120398,-0.021117258,-0.019290814
,,,,,image/10697.jpg,-0.012678339,,,,,-7.77E-05,-0.021120398,-0.021117258,,-0.000108921,-0.029604742,-0.029596097,-0.012678339
,,,,,image/10698.jpg,-0.025675802,,,,,-0.000108921,-0.029604742,-0.029596097,,-0.000269454,-0.073237633,-0.07310711,-0.025675802
,,,,,image/10699.jpg,-0.039083503,,,,,-0.000269454,-0.073237633,-0.07310711,,-0.000306915,-0.083419598,-0.083226901,-0.039083503
,,,,,image/10700.jpg,-0.055858148,,,,,-0.000306915,-0.083419598,-0.083226901,,-0.000519248,-0.141131675,-0.140205689,-0.055858148
,,,,,image/10701.jpg,-0.05457586,,,,,-0.000519248,-0.141131675,-0.140205689,,-0.000287921,-0.078256919,-0.078097751,-0.05457586
,,,,,image/10702.jpg,-0.043717113,,,,,-0.000287921,-0.078256919,-0.078097751,,-0.000357152,-0.09707391,-0.096770702,-0.043717113
,,,,,image/10703.jpg,-0.048414357,,,,,-0.000357152,-0.09707391,-0.096770702,,-0.000357583,-0.097191028,-0.096886725,-0.048414357
,,,,,image/10704.jpg,-0.058834291,,,,,-0.000357583,-0.097191028,-0.096886725,,-0.000512663,-0.139341905,-0.138450439,-0.058834291
,,,,,image/10705.jpg,-0.084381765,,,,,-0.000512663,-0.139341905,-0.138450439,,-0.00074227,-0.201748895,-0.199076622,-0.084381765
,,,,,image/10706.jpg,-0.095828994,,,,,-0.00074227,-0.201748895,-0.199076622,,-0.000685624,-0.186352669,-0.184239355,-0.095828994
,,,,,image/10707.jpg,-0.08375722,,,,,-0.000685624,-0.186352669,-0.184239355,,-0.000559025,-0.151942872,-0.150789523,-0.08375722
,,,,,image/10708.jpg,-0.068489975,,,,,-0.000559025,-0.151942872,-0.150789523,,-0.000455471,-0.123797051,-0.123170378,-0.068489975
,,,,,image/10709.jpg,-0.059328705,,,,,-0.000455471,-0.123797051,-0.123170378,,-0.000421791,-0.114642768,-0.114144443,-0.059328705
,,,,,image/10710.jpg,-0.064539484,,,,,-0.000421791,-0.114642768,-0.114144443,,-0.000533545,-0.145017432,-0.144013494,-0.064539484
,,,,,image/10711.jpg,-0.076358969,,,,,-0.000533545,-0.145017432,-0.144013494,,-0.000599114,-0.162839223,-0.161422382,-0.076358969
,,,,,image/10712.jpg,-0.074262937,,,,,-0.000599114,-0.162839223,-0.161422382,,-0.000502087,-0.136467178,-0.135629364,-0.074262937
,,,,,image/10713.jpg,-0.058210832,,,,,-0.000502087,-0.136467178,-0.135629364,,-0.000358798,-0.097521367,-0.097213963,-0.058210832
,,,,,image/10714.jpg,-0.051523759,,,,,-0.000358798,-0.097521367,-0.097213963,,-0.000402183,-0.10931339,-0.108881075,-0.051523759
,,,,,image/10715.jpg,-0.064433134,,,,,-0.000402183,-0.10931339,-0.108881075,,-0.000551732,-0.149960648,-0.148851461,-0.064433134
,,,,,image/10716.jpg,-0.057531476,,,,,-0.000551732,-0.149960648,-0.148851461,,-0.000299683,-0.081453871,-0.081274443,-0.057531476
,,,,,image/10717.jpg,-0.016382807,,,,,-0.000299683,-0.081453871,-0.081274443,,5.79E-05,0.015744515,0.015743214,-0.016382807
,,,,,image/10718.jpg,0.011675324,,,,,5.79E-05,0.015744515,0.015743214,,0.000113937,0.030967976,0.030958082,0.011675324
,,,,,image/10719.jpg,0.007099225,,,,,0.000113937,0.030967976,0.030958082,,-9.42E-06,-0.002561188,-0.002561183,0.007099225
,,,,,image/10720.jpg,-0.019674441,,,,,-9.42E-06,-0.002561188,-0.002561183,,-0.000280662,-0.076284041,-0.076136583,-0.019674441
,,,,,image/10721.jpg,-0.025691659,,,,,-0.000280662,-0.076284041,-0.076136583,,-9.80E-05,-0.026636349,-0.026630052,-0.025691659
,,,,,image/10722.jpg,-0.012405066,,,,,-9.80E-05,-0.026636349,-0.026630052,,-8.46E-05,-0.022994264,-0.022990213,-0.012405066
,,,,,image/10723.jpg,-0.018808999,,,,,-8.46E-05,-0.022994264,-0.022990213,,-0.000192397,-0.052293372,-0.052245783,-0.018808999
,,,,,image/10724.jpg,-0.027679512,,,,,-0.000192397,-0.052293372,-0.052245783,,-0.000215375,-0.058538995,-0.058472264,-0.027679512
,,,,,image/10725.jpg,-0.03307514,,,,,-0.000215375,-0.058538995,-0.058472264,,-0.000272122,-0.073962725,-0.073828295,-0.03307514
,,,,,image/10726.jpg,-0.033286974,,,,,-0.000272122,-0.073962725,-0.073828295,,-0.000218504,-0.059389277,-0.0593196,-0.033286974
,,,,,image/10727.jpg,-0.025477388,,,,,-0.000218504,-0.059389277,-0.0593196,,-0.000156791,-0.042615723,-0.042589953,-0.025477388
,,,,,image/10728.jpg,-0.026811855,,,,,-0.000156791,-0.042615723,-0.042589953,,-0.000238218,-0.064747719,-0.064657466,-0.026811855
,,,,,image/10729.jpg,-0.033799255,,,,,-0.000238218,-0.064747719,-0.064657466,,-0.000259959,-0.070656785,-0.070539554,-0.033799255
,,,,,image/10730.jpg,-0.028698854,,,,,-0.000259959,-0.070656785,-0.070539554,,-0.000162931,-0.044284779,-0.044255863,-0.028698854
,,,,,image/10731.jpg,-0.021385329,,,,,-0.000162931,-0.044284779,-0.044255863,,-0.000151983,-0.041308924,-0.041285451,-0.021385329
,,,,,image/10732.jpg,-0.029614644,,,,,-0.000151983,-0.041308924,-0.041285451,,-0.000284499,-0.077326698,-0.077173126,-0.029614644
,,,,,image/10733.jpg,-0.038170718,,,,,-0.000284499,-0.077326698,-0.077173126,,-0.000278343,-0.075653588,-0.075509748,-0.038170718
,,,,,image/10734.jpg,-0.034626762,,,,,-0.000278343,-0.075653588,-0.075509748,,-0.000232085,-0.063080769,-0.062997299,-0.034626762
,,,,,image/10735.jpg,-0.036040879,,,,,-0.000232085,-0.063080769,-0.062997299,,-0.000299282,-0.08134493,-0.081166219,-0.036040879
,,,,,image/10736.jpg,-0.04155473,,,,,-0.000299282,-0.08134493,-0.081166219,,-0.000313681,-0.085258387,-0.085052703,-0.04155473
,,,,,image/10737.jpg,-0.029967369,,,,,-0.000313681,-0.085258387,-0.085052703,,-0.000128149,-0.034830848,-0.034816773,-0.029967369
,,,,,image/10738.jpg,-0.026662933,,,,,-0.000128149,-0.034830848,-0.034816773,,-0.000264749,-0.071958777,-0.07183496,-0.026662933
,,,,,image/10739.jpg,-0.039599821,,,,,-0.000264749,-0.071958777,-0.07183496,,-0.000319283,-0.086781194,-0.086564324,-0.039599821
,,,,,image/10740.jpg,-0.039909626,,,,,-0.000319283,-0.086781194,-0.086564324,,-0.000269332,-0.073204528,-0.073074182,-0.039909626
,,,,,image/10741.jpg,-0.028506651,,,,,-0.000269332,-0.073204528,-0.073074182,,-0.000150755,-0.040975332,-0.040952423,-0.028506651
,,,,,image/10742.jpg,-0.023663463,,,,,-0.000150755,-0.040975332,-0.040952423,,-0.000197767,-0.053753111,-0.053701429,-0.023663463
,,,,,image/10743.jpg,-0.023351963,,,,,-0.000197767,-0.053753111,-0.053701429,,-0.000146164,-0.039727302,-0.039706421,-0.023351963
,,,,,image/10744.jpg,-0.022189585,,,,,-0.000146164,-0.039727302,-0.039706421,,-0.000180616,-0.049091297,-0.049051918,-0.022189585
,,,,,image/10745.jpg,-0.029149098,,,,,-0.000180616,-0.049091297,-0.049051918,,-0.000248887,-0.067647379,-0.067544473,-0.029149098
,,,,,image/10746.jpg,-0.024485019,,,,,-0.000248887,-0.067647379,-0.067544473,,-0.000111865,-0.030404967,-0.030395603,-0.024485019
,,,,,image/10747.jpg,-0.014896775,,,,,-0.000111865,-0.030404967,-0.030395603,,-0.000107431,-0.029199792,-0.029191497,-0.014896775
,,,,,image/10748.jpg,-0.004313371,,,,,-0.000107431,-0.029199792,-0.029191497,,4.39E-05,0.011938581,0.011938014,-0.004313371
,,,,,image/10749.jpg,-0.007549373,,,,,4.39E-05,0.011938581,0.011938014,,-0.000155116,-0.042160457,-0.042135504,-0.007549373
,,,,,image/10750.jpg,-0.016212873,,,,,-0.000155116,-0.042160457,-0.042135504,,-8.36E-05,-0.022719897,-0.022715988,-0.016212873
,,,,,image/10751.jpg,-0.009121131,,,,,-8.36E-05,-0.022719897,-0.022715988,,-5.07E-05,-0.013769407,-0.013768537,-0.009121131
,,,,,image/10752.jpg,-0.013008472,,,,,-5.07E-05,-0.013769407,-0.013768537,,-0.000140854,-0.038284037,-0.038265349,-0.013008472
,,,,,image/10753.jpg,-0.025532089,,,,,-0.000140854,-0.038284037,-0.038265349,,-0.000235283,-0.06394997,-0.063863006,-0.025532089
,,,,,image/10754.jpg,-0.034857874,,,,,-0.000235283,-0.06394997,-0.063863006,,-0.00027856,-0.075712667,-0.07556849,-0.034857874
