index,timestamp,width,height,frame_id,filename,angle,torque,speed,lat,long,alt,brake_input,gear_state,gear_cmd,throttle_input,ax,ay,az
47:03.2,1.47943E+18,640,480,center_camera,center/1479426423167346093.jpg,0.02617994,0.395443836,11.32964721,37.54423523,-122.327507,13.71055297,0.20085568,4,0,0.149950415,0.033523412,-0.480880853,9.71880853
47:03.2,1.47943E+18,640,480,center_camera,center/1479426423217468567.jpg,0.02617994,0.323392583,11.33381718,37.54423904,-122.3274994,13.67700055,0.2038356,4,0,0.149950415,0.419600814,-0.629600814,10.01119756
47:03.3,1.47943E+18,640,480,center_camera,center/1479426423267489176.jpg,0.02617994,0.3125,11.33146826,37.54424286,-122.3274918,13.65079668,0.206063204,4,0,0.149950415,0.262589807,-0.490647452,10.0287761
47:03.3,1.47943E+18,640,480,center_camera,center/1479426423317488332.jpg,0.025886128,0.25,11.33704623,37.54424667,-122.3274918,13.62227652,0.207782934,4,0,0.149950415,0.110575691,-0.549942431,9.811151383
47:03.4,1.47943E+18,640,480,center_camera,center/1479426423367506329.jpg,0.024434609,0.25,11.34813645,37.54425049,-122.3274841,13.5957543,0.208880765,4,0,0.149950415,0.225482528,-0.441827509,9.833757621
47:03.4,1.47943E+18,640,480,center_camera,center/1479426423417453701.jpg,0.024434609,0.154528784,11.36154819,37.5442543,-122.3274841,13.56491848,0.20932905,4,0,0.149950415,0.091745972,-0.570581991,9.13716872
47:03.5,1.47943E+18,640,480,center_camera,center/1479426423467729995.jpg,0.024434609,0.291830564,11.36295908,37.54425812,-122.3274765,13.53427646,0.209501236,4,0,0.149950415,0.449371935,-0.587487741,10.15729159
47:03.5,1.47943E+18,640,480,center_camera,center/1479426423517469469.jpg,0.024434609,0.178382419,11.37303248,37.54426193,-122.3274689,13.49918832,0.209523626,4,0,0.149950415,0.003915624,-0.599440625,9.721187499
47:03.6,1.47943E+18,640,480,center_camera,center/1479426423567467904.jpg,0.024434609,0.125,11.3851251,37.54426575,-122.3274689,13.47083348,0.209320063,4,0,0.149950415,0.288899556,-0.639528381,10.3
47:03.6,1.47943E+18,640,480,center_camera,center/1479426423617525122.jpg,0.022689281,0.0625,11.38888931,37.54426956,-122.3274612,13.44129522,0.209175734,4,0,0.149950415,0.104038385,-0.570745202,9.980191925
47:03.7,1.47943E+18,640,480,center_camera,center/1479426423667558465.jpg,0.021568637,0.102630081,11.38888931,37.54427338,-122.3274612,13.41674639,0.209341767,4,0,0.149950415,0.379872363,-0.580012764,9.610255274
47:03.7,1.47943E+18,640,480,center_camera,center/1479426423717508675.jpg,0.020943951,0.141800465,11.38888931,37.54427719,-122.3274536,13.37528672,0.209065015,4,0,0.149950415,0.124143615,-0.589023936,9.919760641
47:03.8,1.47943E+18,640,480,center_camera,center/1479426423767539984.jpg,0.020943951,0.147990537,11.38991086,37.54427872,-122.327446,13.34514933,0.209293025,4,0,0.149950415,0.201583497,-0.658680419,9.812639162
47:03.8,1.47943E+18,640,480,center_camera,center/1479426423817513462.jpg,0.019198623,0.117110703,11.38888931,37.54428101,-122.327446,13.31552129,0.210114998,4,0,0.149950415,0.171363658,-0.643238628,10.18920457
47:03.9,1.47943E+18,640,480,center_camera,center/1479426423867529322.jpg,0.019198623,0,11.38611126,37.54428482,-122.3274384,13.28565668,0.209793938,4,0,0.149950415,0.195478582,-0.609501947,9.995058414
47:03.9,1.47943E+18,640,480,center_camera,center/1479426423917614687.jpg,0.015494292,-0.125,11.39234662,37.54428864,-122.327431,13.25012321,0.210131988,4,0,0.149950415,0.035436754,-0.57,10.06691647
47:04.0,1.47943E+18,640,480,center_camera,center/1479426423967550481.jpg,0.012886606,-0.101032411,11.39722252,37.54429245,-122.3274307,13.21135069,0.21060607,4,0,0.149950415,0.103723592,-0.62820674,10.09193033
47:04.0,1.47943E+18,640,480,center_camera,center/1479426424017486183.jpg,0.006981317,-0.055679383,11.40060596,37.54429626,-122.3274231,13.18098861,0.210906784,4,0,0.149950415,0.336229918,-0.551530009,9.994699909
47:04.1,1.47943E+18,640,480,center_camera,center/1479426424067687661.jpg,0.006981317,0,11.40726237,37.54430008,-122.3274231,13.14376449,0.211349061,4,0,0.149950415,0.150854902,-0.624274512,10.1
47:04.1,1.47943E+18,640,480,center_camera,center/1479426424117635159.jpg,0.006981317,0.056031939,11.41973158,37.54430389,-122.3274155,13.11081843,0.211719877,4,0,0.149950415,0.006299966,-0.63055005,10.15432524
47:04.2,1.47943E+18,640,480,center_camera,center/1479426424167511654.jpg,0.006981317,0.099302752,11.42107992,37.54430771,-122.3274078,13.07399518,0.212399011,4,0,0.149950415,0.00544254,-0.638480847,9.899630042
47:04.2,1.47943E+18,640,480,center_camera,center/1479426424217703762.jpg,0.006981317,0.131095667,11.42249308,37.54431152,-122.3274078,13.03686019,0.212249177,4,0,0.149950415,0.254477209,-0.635272558,10.08343163
47:04.3,1.47943E+18,640,480,center_camera,center/1479426424267539271.jpg,0.006981317,0.1875,11.42500019,37.54431534,-122.3274002,13.00381198,0.211859238,4,0,0.149950415,0.138524056,-0.648524056,10.01
47:04.3,1.47943E+18,640,480,center_camera,center/1479426424317609184.jpg,0.006981317,0.193099734,11.42197324,37.54431915,-122.3274002,12.97213909,0.212141889,4,0,0.149950415,-0.041272458,-0.68959581,9.98919162
47:04.4,1.47943E+18,640,480,center_camera,center/1479426424367559917.jpg,0.006981317,0.25,11.41666698,37.54432297,-122.3273926,12.94785836,0.21268699,4,0,0.149950415,0.043374396,-0.591656401,10.13540036
47:04.4,1.47943E+18,640,480,center_camera,center/1479426424417738775.jpg,0.006981317,0.3125,11.41666698,37.54432678,-122.3273849,12.92368841,0.213151417,4,0,0.149950415,0.08,-0.677788106,9.865762117
47:04.5,1.47943E+18,640,480,center_camera,center/1479426424468121863.jpg,0.006981317,0.3125,11.41499364,37.5443306,-122.3273849,12.87761093,0.212917332,4,0,0.149950415,0.261302963,-0.578697037,9.544756289
47:04.5,1.47943E+18,640,480,center_camera,center/1479426424517646932.jpg,0.006981317,0.25,11.41111088,37.54433441,-122.3273773,12.84508485,0.212675919,4,0,0.149950415,-0.047523404,-0.67,9.659531911
47:04.6,1.47943E+18,640,480,center_camera,center/1479426424567698611.jpg,0.006981317,0.1875,11.41429446,37.54433823,-122.3273773,12.81201,0.212943237,4,0,0.149950415,0.072062038,-0.603813885,10.04020089
47:04.6,1.47943E+18,640,480,center_camera,center/1479426424617652136.jpg,0.006981317,0.245883539,11.42240511,37.54434204,-122.3273697,12.78147988,0.212663486,4,0,0.149950415,0.147298267,-0.613508667,9.967615063
47:04.7,1.47943E+18,640,480,center_camera,center/1479426424667728050.jpg,0.006981317,0.1875,11.42656984,37.54434586,-122.3273621,12.74570105,0.212954909,4,0,0.149950415,0.05,-0.632260111,9.777803331
47:04.7,1.47943E+18,640,480,center_camera,center/1479426424717679729.jpg,0.008726646,0.31957683,11.42777824,37.54434967,-122.3273621,12.70893393,0.212592781,4,0,0.149950415,0.143824538,-0.624183231,10.06525931
47:04.8,1.47943E+18,640,480,center_camera,center/1479426424767685614.jpg,0.008726646,0.3125,11.43517304,37.54435349,-122.3273544,12.67402992,0.213024639,4,0,0.149950415,0.160585997,-0.654707001,10.03381849
47:04.8,1.47943E+18,640,480,center_camera,center/1479426424817748195.jpg,0.008726646,0.378340213,11.44181507,37.5443558,-122.3273544,12.6416878,0.212927848,4,0,0.149950415,0.190843136,-0.645261439,10.21148365
47:04.9,1.47943E+18,640,480,center_camera,center/1479426424867787785.jpg,0.008726646,0.409265542,11.44014354,37.5443573,-122.3273468,12.60739511,0.213024774,4,0,0.149950415,0.12584752,-0.634256107,9.58415248
47:04.9,1.47943E+18,640,480,center_camera,center/1479426424917716426.jpg,0.010404477,0.435082891,11.43344083,37.54436111,-122.3273392,12.56977665,0.213075634,4,0,0.149950415,0.068946567,-0.643508905,10.01175826
47:05.0,1.47943E+18,640,480,center_camera,center/1479426424967723993.jpg,0.008726646,0.375,11.4333334,37.54436493,-122.3273392,12.53295286,0.212891293,4,0,0.149950415,0.100259065,-0.703376511,10.23246978
47:05.0,1.47943E+18,640,480,center_camera,center/1479426425017753334.jpg,0.008726646,0.252303098,11.43611145,37.54436874,-122.3273315,12.49930131,0.213361414,4,0,0.149950415,0.371882477,-0.657247009,10.1
47:05.1,1.47943E+18,640,480,center_camera,center/1479426425067802484.jpg,0.008726646,0.1875,11.42757778,37.54437256,-122.3273239,12.47142226,0.215686107,4,0,0.149950415,0.060240387,-0.643373398,9.743733978
47:05.1,1.47943E+18,640,480,center_camera,center/1479426425117749429.jpg,0.008726646,0.060765999,11.42229921,37.54437637,-122.3273239,12.43994814,0.219218568,4,0,0.149950415,0.157488571,-0.582511429,9.601415714
47:05.2,1.47943E+18,640,480,center_camera,center/1479426425167722962.jpg,0.006981317,-0.128056258,11.42500019,37.54438019,-122.3273163,12.40639443,0.222933267,4,0,0.149950415,-0.003854188,-0.650390641,9.71
47:05.2,1.47943E+18,640,480,center_camera,center/1479426425217767831.jpg,0.001745329,-0.190174514,11.4221627,37.544384,-122.3273163,12.3681737,0.227349666,4,0,0.149950415,0.210610687,-0.711755725,9.680763359
47:05.3,1.47943E+18,640,480,center_camera,center/1479426425267709394.jpg,0.001745329,-0.157088578,11.41246263,37.54438782,-122.3273087,12.33562391,0.229412049,4,0,0.149950415,0.083208189,-0.75,9.786548031
47:05.3,1.47943E+18,640,480,center_camera,center/1479426425317845550.jpg,0.001745329,-0.061606377,11.40829406,37.54439163,-122.327301,12.30637933,0.232384837,4,0,0.149950415,0.121299304,-0.801090487,9.897633411
47:05.4,1.47943E+18,640,480,center_camera,center/1479426425367721364.jpg,0.001745329,0,11.40833378,37.54439545,-122.327301,12.28012554,0.234395666,4,0,0.149950415,0.054231851,-0.782115926,9.574521666
47:05.4,1.47943E+18,640,480,center_camera,center/1479426425417805199.jpg,0.001745329,0.062060421,11.39158826,37.54439926,-122.3272934,12.24649369,0.235435262,4,0,0.149950415,0.035087054,-1.076842355,9.666141182
47:05.5,1.47943E+18,640,480,center_camera,center/1479426425467865050.jpg,0.001745329,-0.030998051,11.36802175,37.54440308,-122.3272934,12.21557033,0.237179364,4,0,0.149950415,0.164207818,-1.286023091,10.1
47:05.5,1.47943E+18,640,480,center_camera,center/1479426425517761228.jpg,0.001745329,0,11.35002355,37.54440689,-122.3272858,12.18750702,0.238309227,4,0,0.149950415,0.024632018,-1.305073596,10.1
47:05.6,1.47943E+18,640,480,center_camera,center/1479426425567830695.jpg,0.001745329,0.030974865,11.3278263,37.54441071,-122.3272781,12.15444411,0.239698228,4,0,0.149950415,0.124566036,-1.400867928,9.996754682
47:05.6,1.47943E+18,640,480,center_camera,center/1479426425617897491.jpg,0.001745329,0.062891116,11.29178867,37.54441452,-122.3272781,12.12197217,0.239502314,4,0,0.149950415,0.105024336,-1.390048672,9.95975664
47:05.7,1.47943E+18,640,480,center_camera,center/1479426425667947972.jpg,0.001745329,0.031736718,11.25705282,37.54441834,-122.3272705,12.08667614,0.239790954,4,0,0.149950415,0.115434083,-1.496302248,10.05890675
47:05.7,1.47943E+18,640,480,center_camera,center/1479426425717855725.jpg,0.001745329,0.0625,11.21970173,37.54442215,-122.3272705,12.05362622,0.239693468,4,0,0.149950415,0.096532547,-1.545510849,10.15510849
47:05.8,1.47943E+18,640,480,center_camera,center/1479426425767854102.jpg,0.001745329,-0.032499904,11.1836667,37.54442596,-122.3272629,12.02795237,0.237537148,4,0,0.149950415,0.090786406,-1.563820391,9.81
47:05.8,1.47943E+18,640,480,center_camera,center/1479426425817859144.jpg,0.001745329,-0.0625,11.14207852,37.54442978,-122.3272552,11.99787151,0.233267261,4,0,0.149950415,0.097075461,-1.54,9.766918202
47:05.9,1.47943E+18,640,480,center_camera,center/1479426425867879785.jpg,0.001745329,-0.095658947,11.0962575,37.54442978,-122.3272552,11.97012477,0.231829702,4,0,0.149950415,0.119504053,-1.509504053,9.71
47:05.9,1.47943E+18,640,480,center_camera,center/1479426425917890319.jpg,0.001745329,-0.125,11.06156846,37.54443359,-122.3272476,11.94016836,0.231724327,4,0,0.149950415,0.101914047,-1.491234381,9.690929567
47:06.0,1.47943E+18,640,480,center_camera,center/1479426425967927297.jpg,0.001745329,-0.154092486,11.02279785,37.54443741,-122.3272476,11.90437133,0.231458178,4,0,0.149950415,0.128075759,-1.524658249,9.998506731
47:06.0,1.47943E+18,640,480,center_camera,center/1479426426017969149.jpg,0.001745329,-0.182848584,10.99475494,37.54444122,-122.32724,11.87567229,0.231488802,4,0,0.149950415,0.137114849,-1.238557424,9.61
47:06.1,1.47943E+18,640,480,center_camera,center/1479426426067917190.jpg,0.001745329,-0.1535256,10.95881784,37.54444504,-122.3272324,11.84545778,0.231884067,4,0,0.149950415,0.118804144,-1.303043315,10.01945575
47:06.1,1.47943E+18,640,480,center_camera,center/1479426426117949310.jpg,0.001745329,-0.1875,10.93648728,37.54444885,-122.3272324,11.81701207,0.232812267,4,0,0.149950415,0.102519226,-1.234064903,9.850649032
47:06.2,1.47943E+18,640,480,center_camera,center/1479426426167942842.jpg,0.001745329,-0.153082792,10.90736656,37.54445267,-122.3272247,11.78859666,0.232884063,4,0,0.149950415,0.172767915,-1.381488057,9.81
47:06.2,1.47943E+18,640,480,center_camera,center/1479426426217941696.jpg,0.001745329,-0.125,10.88115893,37.54445648,-122.3272247,11.74135746,0.232723292,4,0,0.149950415,0.228360864,-1.233672173,9.81
47:06.3,1.47943E+18,640,480,center_camera,center/1479426426268064483.jpg,0.001745329,-0.125,10.85489913,37.5444603,-122.3272171,11.70808133,0.233313655,4,0,0.149950415,0.061774492,-1.27,9.670751693
47:06.3,1.47943E+18,640,480,center_camera,center/1479426426318074271.jpg,0.001745329,-0.125,10.82562058,37.54446411,-122.3272095,11.67331391,0.23323815,4,0,0.149950415,0.029448135,-1.299448135,10.02279918
47:06.4,1.47943E+18,640,480,center_camera,center/1479426426367907783.jpg,0.001745329,-0.214431337,10.79679332,37.54446793,-122.3272095,11.64012882,0.232775332,4,0,0.149950415,0.182291714,-1.284583428,9.983228719
47:06.4,1.47943E+18,640,480,center_camera,center/1479426426417930082.jpg,0.001745329,-0.182959876,10.77025161,37.54447174,-122.3272018,11.60934455,0.233124763,4,0,0.149950415,0.21,-1.343559916,10.1
47:06.5,1.47943E+18,640,480,center_camera,center/1479426426468068354.jpg,0.001745329,-0.125,10.74363219,37.54447174,-122.3272018,11.55691046,0.233113772,4,0,0.149950415,0.253696113,-1.29,10.08022614
47:06.5,1.47943E+18,640,480,center_camera,center/1479426426518047749.jpg,0.001745329,-0.129699326,10.7228489,37.54447556,-122.3271942,11.52323213,0.232790625,4,0,0.149950415,0.203089,-1.24,9.551099499
47:06.6,1.47943E+18,640,480,center_camera,center/1479426426568007753.jpg,0.001745329,-0.0625,10.69255113,37.54447937,-122.3271942,11.48806243,0.233294041,4,0,0.149950415,0.179814856,-1.253179047,10.03608038
47:06.6,1.47943E+18,640,480,center_camera,center/1479426426617951465.jpg,0.001745329,-0.119492533,10.66209,37.54448318,-122.3271866,11.4553497,0.233007786,4,0,0.149950415,0.165450955,-1.283090191,9.89961554
47:06.7,1.47943E+18,640,480,center_camera,center/1479426426668026577.jpg,0.001745329,0,10.63707995,37.544487,-122.327179,11.41577776,0.233296944,4,0,0.149950415,0.069367366,-1.296244911,10.23755089
47:06.7,1.47943E+18,640,480,center_camera,center/1479426426718019197.jpg,0.001745329,-0.005837079,10.6121484,37.54449081,-122.327179,11.36369067,0.233290914,4,0,0.149950415,0.16,-1.292797494,10.04684761
47:06.8,1.47943E+18,640,480,center_camera,center/1479426426767974260.jpg,0.001745329,0.100291778,10.57396678,37.54449463,-122.3271713,11.33261421,0.233495752,4,0,0.149950415,0.265894962,-1.251536977,9.638210076
47:06.8,1.47943E+18,640,480,center_camera,center/1479426426817982786.jpg,0.001745329,0.069005695,10.53229055,37.54449844,-122.3271713,11.29214522,0.233091574,4,0,0.149950415,0.215733611,-1.266399583,9.61
47:06.9,1.47943E+18,640,480,center_camera,center/1479426426868073849.jpg,0.001745329,0,10.49946354,37.54450226,-122.3271637,11.25578218,0.233535975,4,0,0.149950415,0.095071489,-1.312535745,9.959285107
47:06.9,1.47943E+18,640,480,center_camera,center/1479426426918046469.jpg,0.001745329,-0.055758276,10.47342087,37.54450281,-122.3271637,11.22099939,0.233128643,4,0,0.149950415,0.118200242,-1.341799758,10.44600725
47:07.0,1.47943E+18,640,480,center_camera,center/1479426426968045850.jpg,0.001745329,-0.0625,10.45124898,37.54450607,-122.3271561,11.16474607,0.233314532,4,0,0.149950415,0.16,-1.233366112,10.05201463
47:07.0,1.47943E+18,640,480,center_camera,center/1479426427018038588.jpg,0.001745329,-0.117182555,10.41597355,37.54450989,-122.3271509,11.13000035,0.233220063,4,0,0.149950415,0.246155695,-1.256155695,9.829221523
47:07.1,1.47943E+18,640,480,center_camera,center/1479426427067995187.jpg,0.001745329,-0.085949705,10.39201131,37.5445137,-122.3271484,11.0852453,0.233363494,4,0,0.149950415,0.025826093,-1.226115938,9.59252172
47:07.1,1.47943E+18,640,480,center_camera,center/1479426427118066880.jpg,0.001745329,-0.008474148,10.36742,37.54451752,-122.3271408,11.0452819,0.233157032,4,0,0.149950415,0.054449061,-1.311101877,9.945155944
47:07.2,1.47943E+18,640,480,center_camera,center/1479426427168036954.jpg,0.001745329,-0.118581866,10.32822816,37.54452133,-122.3271408,11.00280673,0.233304511,4,0,0.149950415,0.11625996,-1.3,9.768885884
47:07.2,1.47943E+18,640,480,center_camera,center/1479426427218082387.jpg,0.001745329,0.008238767,10.28830797,37.54452515,-122.3271332,10.96552003,0.23283502,4,0,0.149950415,0.075150111,-1.386137417,9.997124723
47:07.3,1.47943E+18,640,480,center_camera,center/1479426427268159603.jpg,0.001745329,-0.016574039,10.25425084,37.54452896,-122.3271332,10.93336455,0.23237279,4,0,0.149950415,0.14,-1.338323603,9.81
47:07.3,1.47943E+18,640,480,center_camera,center/1479426427318075420.jpg,0.001745329,-0.116209462,10.22378511,37.54452896,-122.3271255,10.90071056,0.230026971,4,0,0.149950415,0.311087095,-1.321273272,9.91
47:07.4,1.47943E+18,640,480,center_camera,center/1479426427368079852.jpg,0.001745329,-0.0625,10.19228887,37.54453278,-122.3271255,10.87448513,0.228329359,4,0,0.149950415,0.025726757,-1.278575586,9.389796301
47:07.4,1.47943E+18,640,480,center_camera,center/1479426427418153210.jpg,0.001745329,-0.178482388,10.15993679,37.54453659,-122.3271179,10.83794632,0.227113418,4,0,0.149950415,0.168087961,-1.331347994,9.81
47:07.5,1.47943E+18,640,480,center_camera,center/1479426427468088678.jpg,0.001745329,-0.081849657,10.13601234,37.54454041,-122.3271179,10.7990758,0.227203151,4,0,0.149950415,-0.052803,-1.2714015,9.752044994
47:07.5,1.47943E+18,640,480,center_camera,center/1479426427518064363.jpg,0.001745329,0,10.12266165,37.54454422,-122.3271103,10.75961199,0.226241564,4,0,0.149950415,0.262047217,-1.128976391,9.999763913
47:07.6,1.47943E+18,640,480,center_camera,center/1479426427568134412.jpg,0.001745329,-0.0625,10.10175894,37.54454803,-122.3271027,10.7240487,0.226377558,4,0,0.149950415,0.172405118,-1.076392323,10.01
47:07.6,1.47943E+18,640,480,center_camera,center/1479426427618177103.jpg,0.001745329,0.125,10.07677771,37.54455185,-122.3271027,10.68466783,0.225257734,4,0,0.149950415,0,-1.028228472,9.71
47:07.7,1.47943E+18,640,480,center_camera,center/1479426427668084575.jpg,0.001745329,0.125,10.05838887,37.54455185,-122.327095,10.64858021,0.225176929,4,0,0.149950415,0.287286075,-1.050910759,9.628215187
47:07.7,1.47943E+18,640,480,center_camera,center/1479426427718132255.jpg,0.001745329,-0.008411391,10.04214765,37.54455566,-122.327095,10.61759193,0.225077902,4,0,0.149950415,0.205136726,-1.03,10.08780028
47:07.8,1.47943E+18,640,480,center_camera,center/1479426427768141535.jpg,0.001745329,0.1875,10.02507787,37.54455948,-122.3270874,10.57854152,0.223574136,4,0,0.149950415,0.312965075,-1.067034925,10.08591589
47:07.8,1.47943E+18,640,480,center_camera,center/1479426427818162208.jpg,0.001745329,0.1875,10.00198913,37.54456329,-122.3270874,10.54117291,0.223254099,4,0,0.149950415,0.188283558,-1.01,9.905708896
47:07.9,1.47943E+18,640,480,center_camera,center/1479426427868158066.jpg,0.001745329,0.0625,9.981569355,37.54456711,-122.3270798,10.50549315,0.222967191,4,0,0.149950415,0.191083297,-0.989458351,9.81
47:07.9,1.47943E+18,640,480,center_camera,center/1479426427918119117.jpg,0.001745329,0.125,9.969971013,37.54457092,-122.3270798,10.47238745,0.222786304,4,0,0.149950415,-0.028914106,-0.96,9.806897445
47:08.0,1.47943E+18,640,480,center_camera,center/1479426427968186461.jpg,0.001745329,0.086223338,9.956609733,37.54457092,-122.3270721,10.44235725,0.222565154,4,0,0.149950415,0.329069442,-0.970620372,10.10620372
47:08.0,1.47943E+18,640,480,center_camera,center/1479426428018182275.jpg,0.001745329,0.024268774,9.942745137,37.54457474,-122.3270721,10.41062093,0.222702481,4,0,0.149950415,0.132100435,-1.030300062,10.58264848
47:08.1,1.47943E+18,640,480,center_camera,center/1479426428068143919.jpg,0.001745329,-0.043746882,9.926944689,37.54457855,-122.3270645,10.37437406,0.222651729,4,0,0.149950415,0.259848637,-0.950075682,10.01
47:08.1,1.47943E+18,640,480,center_camera,center/1479426428118213374.jpg,0.001745329,0,9.917226469,37.54458237,-122.3270645,10.34367218,0.222337221,4,0,0.149950415,0.119785921,-0.870428157,9.71
47:08.2,1.47943E+18,640,480,center_camera,center/1479426428168305458.jpg,0.001745329,0.006255268,9.900277944,37.54458618,-122.3270569,10.31154837,0.220874795,4,0,0.149950415,0.08030274,-0.96969726,9.701220539
47:08.2,1.47943E+18,640,480,center_camera,center/1479426428218231545.jpg,0.001745329,-0.125,9.883913732,37.54459,-122.3270569,10.2804309,0.218767566,4,0,0.149950415,0.1463442,-0.968955486,10.2
47:08.3,1.47943E+18,640,480,center_camera,center/1479426428268231066.jpg,0.001745329,-0.107258602,9.876989468,37.54459,-122.3270493,10.24665393,0.215088229,4,0,0.149950415,0.24,-1.02604129,10.57086623
47:08.3,1.47943E+18,640,480,center_camera,center/1479426428318265414.jpg,0.001745329,-0.0625,9.875,37.54459381,-122.3270416,10.22144381,0.211487541,4,0,0.149950415,0.358154129,-0.890922935,10.3
47:08.4,1.47943E+18,640,480,center_camera,center/1479426428368414488.jpg,0.001745329,0,9.865070151,37.54459763,-122.3270416,10.19210945,0.208142816,4,0,0.149950415,0.168286778,-0.869571695,9.81
47:08.4,1.47943E+18,640,480,center_camera,center/1479426428418207570.jpg,0.001745329,0.0625,9.853407884,37.54460144,-122.327034,10.16030994,0.204925,4,0,0.149950415,0.104385326,-0.659269112,9.788804257
47:08.5,1.47943E+18,640,480,center_camera,center/1479426428468282043.jpg,0.001745329,0.034028222,9.847222328,37.54460526,-122.327034,10.132105,0.204473739,4,0,0.149950415,0.019195936,-0.604020319,9.586682152
47:08.5,1.47943E+18,640,480,center_camera,center/1479426428518284605.jpg,0.001745329,0.076925409,9.850000381,37.54460805,-122.3270264,10.09727869,0.203921571,4,0,0.149950415,0.151921152,-0.712881728,9.829211523
47:08.6,1.47943E+18,640,480,center_camera,center/1479426428568383049.jpg,0.001745329,0.0625,9.846473536,37.54460907,-122.3270264,10.06520333,0.203473579,4,0,0.149950415,0.182709808,-0.600911274,10.09179853
47:08.6,1.47943E+18,640,480,center_camera,center/1479426428618303665.jpg,0.001745329,0.0625,9.834660993,37.54461288,-122.3270187,10.03701832,0.202724328,4,0,0.149950415,0.300001782,-0.551111309,9.677772037
47:08.7,1.47943E+18,640,480,center_camera,center/1479426428668375789.jpg,0.001745329,0.108717419,9.824276067,37.5446167,-122.3270187,10.00723368,0.201233505,4,0,0.149950415,0.295197182,-0.518799296,9.52
47:08.7,1.47943E+18,640,480,center_camera,center/1479426428718447091.jpg,0.001745329,-0.110049903,9.826448833,37.54462051,-122.3270111,9.966637224,0.200323663,4,0,0.149950415,0.132223719,-0.602592094,9.508131181
47:08.8,1.47943E+18,640,480,center_camera,center/1479426428768395118.jpg,0,0,9.840290232,37.54462433,-122.3270111,9.933325459,0.198140569,4,0,0.149950415,0.07,-0.461399165,9.546584143
47:08.8,1.47943E+18,640,480,center_camera,center/1479426428818397851.jpg,0,-0.0625,9.852078414,37.54462433,-122.3270035,9.89788516,0.196317393,4,0,0.149950415,0.22,-0.481463415,9.596829268
47:08.9,1.47943E+18,640,480,center_camera,center/1479426428868405975.jpg,0,-0.0625,9.865235387,37.54462814,-122.3270035,9.860573197,0.196129822,4,0,0.149950415,0.219930824,-0.5,10.1
47:08.9,1.47943E+18,640,480,center_camera,center/1479426428918360380.jpg,0,-0.0625,9.888747082,37.54463196,-122.3269959,9.824799186,0.196900324,4,0,0.149950415,0.151574783,-0.521797899,10.18202101
47:09.0,1.47943E+18,640,480,center_camera,center/1479426428968356138.jpg,0.000408407,0.139625003,9.90898362,37.54463577,-122.3269959,9.802647692,0.202021616,4,0,0.149950415,0.071457579,-0.475728789,9.729095964
47:09.0,1.47943E+18,640,480,center_camera,center/1479426429018557532.jpg,0.000453822,0.029997376,9.913888931,37.54463959,-122.3269882,9.769216345,0.202782253,4,0,0.149950415,0.147050813,-0.590790989,9.774745936
47:09.1,1.47943E+18,640,480,center_camera,center/1479426429068443653.jpg,0,-0.076872486,9.917305606,37.5446434,-122.3269882,9.73116743,0.202682731,4,0,0.149950415,0.164163858,-0.496786918,9.655246119
47:09.1,1.47943E+18,640,480,center_camera,center/1479426429118451587.jpg,0,0,9.923476434,37.5446434,-122.3269806,9.69714915,0.20301318,4,0,0.149950415,0.259035099,-0.57,10.22258775
47:09.2,1.47943E+18,640,480,center_camera,center/1479426429168448150.jpg,0,0.013772921,9.933945587,37.54464722,-122.3269749,9.666594302,0.203287474,4,0,0.149950415,0.045307572,-0.532346214,10.40615144
47:09.2,1.47943E+18,640,480,center_camera,center/1479426429218468334.jpg,0,0.027265841,9.940883544,37.54465103,-122.326973,9.628225626,0.202633754,4,0,0.149950415,0.182652307,-0.605304613,10.22652307
47:09.3,1.47943E+18,640,480,center_camera,center/1479426429268602559.jpg,-0.001745329,-0.076312814,9.939502514,37.54465485,-122.3269653,9.598795842,0.202789967,4,0,0.149950415,0.201131673,-0.472695475,9.783045247
47:09.3,1.47943E+18,640,480,center_camera,center/1479426429318425798.jpg,-0.001745329,-0.0625,9.94837237,37.54465866,-122.3269653,9.565685423,0.202205275,4,0,0.149950415,0.293362563,-0.436637437,9.585947386
47:09.4,1.47943E+18,640,480,center_camera,center/1479426429368495455.jpg,-0.001745329,-0.137973987,9.961687748,37.54466155,-122.3269577,9.533190017,0.201709788,4,0,0.149950415,-0.040750988,-0.513399209,9.851501976
47:09.4,1.47943E+18,640,480,center_camera,center/1479426429418554356.jpg,-0.001745329,-0.25,9.975329137,37.54466248,-122.3269577,9.501991998,0.201495184,4,0,0.149950415,0.227519225,-0.545905595,10.17047202
47:09.5,1.47943E+18,640,480,center_camera,center/1479426429468573450.jpg,-0.001745329,-0.11242165,9.97721858,37.54466629,-122.3269501,9.469768059,0.201236693,4,0,0.149950415,0.125106472,-0.51,10.01
47:09.5,1.47943E+18,640,480,center_camera,center/1479426429518575584.jpg,-0.003490658,-0.1875,9.976939157,37.54467011,-122.3269501,9.438997252,0.201106695,4,0,0.149950415,0.150531658,-0.513510553,9.452447237
47:09.6,1.47943E+18,640,480,center_camera,center/1479426429568530859.jpg,-0.007654434,0.026343681,9.9755359,37.54467392,-122.3269424,9.405254455,0.201501454,4,0,0.149950415,0.553168867,-0.58,9.914933993
